Time,OD,well,sample,species,carbon_source,concentration,project,run,linegroup
6.986111111111112,0.054399999999999976,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
7.486111111111112,0.07746666666666668,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
7.986111111111112,0.0985333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
8.48611111111111,0.1165333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
8.98611111111111,0.13360000000000002,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
9.48611111111111,0.14909999999999998,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
9.98611111111111,0.16190000000000002,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
10.48611111111111,0.1728,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
10.98611111111111,0.18389999999999998,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
11.48611111111111,0.19536666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
11.98611111111111,0.20509999999999998,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
12.48611111111111,0.2150666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
12.98611111111111,0.22493333333333332,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
13.48611111111111,0.23386666666666664,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
13.98611111111111,0.24376666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
14.48611111111111,0.2494333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
14.98611111111111,0.25673333333333337,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
15.48611111111111,0.2658333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
15.98611111111111,0.2727,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
16.48611111111111,0.2798,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
16.98611111111111,0.2859,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
17.48611111111111,0.295,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
17.98611111111111,0.30356666666666665,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
18.48611111111111,0.3086666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
18.98611111111111,0.31753333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
19.48611111111111,0.32383333333333336,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
19.98611111111111,0.3325,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
20.48611111111111,0.3405,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
20.98611111111111,0.3501666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
21.48611111111111,0.36023333333333335,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
21.98611111111111,0.3691333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
22.48611111111111,0.37576666666666664,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
22.98611111111111,0.3861,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
23.48611111111111,0.3962333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
23.98611111111111,0.4049,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
24.48611111111111,0.4137333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
24.98611111111111,0.4273,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
25.48611111111111,0.435,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
25.98611111111111,0.4446,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
26.48611111111111,0.4556333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
26.98611111111111,0.4656666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
27.48611111111111,0.4774666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
27.98611111111111,0.4862333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
28.48611111111111,0.4969,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
28.98611111111111,0.5113333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
29.48611111111111,0.5299333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
29.98611111111111,0.5395,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
30.48611111111111,0.5606666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
30.98611111111111,0.5764333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
31.48611111111111,0.5939333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
31.98611111111111,0.6096999999999999,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
32.486111111111114,0.6361333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
32.986111111111114,0.6656666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
33.486111111111114,0.6850333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
33.986111111111114,0.7041333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
34.48611111111111,0.7323333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
34.98611111111111,0.7540333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
35.48611111111111,0.7743333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
35.98611111111111,0.7942,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
36.48611111111111,0.8137666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
36.98611111111111,0.8362999999999999,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
37.48611111111111,0.8644,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
37.98611111111111,0.8767,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
38.48611111111111,0.8927333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
38.98611111111111,0.9072,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
39.48611111111111,0.9182666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
39.98611111111111,0.9106333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
40.48611111111111,0.9039666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
40.98611111111111,0.9075666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
41.48611111111111,0.9124666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
41.98611111111111,0.9157,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
42.48611111111111,0.9117666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
42.98611111111111,0.9155666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
43.48611111111111,0.9166,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
43.98611111111111,0.9170666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
44.48611111111111,0.9202,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
44.98611111111111,0.9248000000000001,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
45.48611111111111,0.9299,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
45.98611111111111,0.9345,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
46.48611111111111,0.9400666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
46.98611111111111,0.9439666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
47.48611111111111,0.9536999999999999,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
47.98611111111111,0.9554999999999999,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
48.48611111111111,0.9620666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
48.98611111111111,0.9652333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
49.48611111111111,0.9719333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
49.98611111111111,0.9770000000000001,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
50.48611111111111,0.9854666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
50.98611111111111,0.99,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
51.48611111111111,0.9949666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
51.98611111111111,1.0024000000000002,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
52.48611111111111,1.0068333333333332,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
52.98611111111111,1.0155666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
53.48611111111111,1.0215,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
53.98611111111111,1.0288333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
54.48611111111111,1.0411333333333335,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
54.98611111111111,1.0520666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
55.48611111111111,1.0559666666666665,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
55.98611111111111,1.0510333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
56.48611111111111,1.0483333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
56.98611111111111,1.0464333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
57.48611111111111,1.0482333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
57.98611111111111,1.0434333333333332,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
58.48611111111111,1.0415999999999999,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
58.98611111111111,1.0378,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
59.48611111111111,1.0342333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
59.98611111111111,1.0326,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
60.48611111111111,1.0286666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
60.98611111111111,1.0251,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
61.48611111111111,1.0213333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
61.98611111111111,1.0167,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
62.48611111111111,1.0124333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
62.98611111111111,1.0100333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
63.48611111111111,1.0102666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
63.98611111111111,1.0131000000000001,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
64.48611111111111,1.0132333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
64.98611111111111,1.0119666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
65.48611111111111,1.0100666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
65.98611111111111,1.0058666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
66.48611111111111,1.0062666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
66.98611111111111,1.0029000000000001,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
67.48611111111111,1.0006333333333335,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
67.98611111111111,0.9997666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
68.48611111111111,0.9969333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
68.98611111111111,0.9932333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
69.48611111111111,0.9902666666666666,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
69.98611111111111,0.9918666666666667,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
70.48611111111111,0.9874333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
70.98611111111111,0.9836,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
71.48611111111111,0.9860000000000001,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
71.98611111111111,0.9788333333333333,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
72.48611111111111,0.9757666666666668,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
72.98611111111111,0.9744333333333334,C4,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C4
0.4861111111111111,-0.013133333333333344,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
0.986111111111111,-0.014799999999999994,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
1.4861111111111112,-0.018900000000000014,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
1.9861111111111112,-0.022900000000000004,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
2.486111111111111,-0.0262,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
2.986111111111111,-0.027166666666666672,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
3.486111111111111,-0.027833333333333335,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
3.986111111111111,-0.020500000000000004,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
4.486111111111112,-0.016166666666666663,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
4.986111111111112,-0.010133333333333355,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
5.486111111111112,-0.00356666666666669,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
5.986111111111112,0.008033333333333337,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
6.486111111111112,0.028733333333333333,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
6.986111111111112,0.050799999999999984,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
7.486111111111112,0.07336666666666666,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
7.986111111111112,0.09383333333333332,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
8.48611111111111,0.11183333333333331,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
8.98611111111111,0.1284,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
9.48611111111111,0.1428,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
9.98611111111111,0.1556,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
10.48611111111111,0.16659999999999997,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
10.98611111111111,0.1787,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
11.48611111111111,0.19066666666666668,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
11.98611111111111,0.2024,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
12.48611111111111,0.2127666666666667,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
12.98611111111111,0.22313333333333335,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
13.48611111111111,0.23306666666666667,C5,S10B1,Microbacterium liquefaciens,Glycerol,30.0,240623_growth_phenotyping,ml,240623_growth_phenotyping_ml_C5
