Time,OD,well,sample,species,carbon_source,concentration,project,run,linegroup
7.486111111111112,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
7.986111111111112,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
8.48611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
8.98611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
9.48611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
9.98611111111111,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
10.48611111111111,0.005333333333333329,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
10.98611111111111,0.0026666666666666644,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
11.48611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
11.98611111111111,0.0036666666666666653,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
12.48611111111111,0.0026666666666666644,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
12.98611111111111,0.005666666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
13.48611111111111,0.005666666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
13.98611111111111,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
14.48611111111111,0.0059999999999999915,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
14.98611111111111,0.0059999999999999915,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
15.48611111111111,0.006999999999999992,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
15.98611111111111,0.005333333333333329,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
16.48611111111111,0.0059999999999999915,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
16.98611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
17.48611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
17.98611111111111,0.004333333333333328,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
18.48611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
18.98611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
19.48611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
19.98611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
20.48611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
20.98611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
21.48611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
21.98611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
22.48611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
22.98611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
23.48611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
23.98611111111111,0.00633333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
24.48611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
24.98611111111111,0.008999999999999994,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
25.48611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
25.98611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
26.48611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
26.98611111111111,0.009999999999999995,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
27.48611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
27.98611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
28.48611111111111,0.006999999999999992,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
28.98611111111111,0.0049999999999999906,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
29.48611111111111,0.008999999999999994,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
29.98611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
30.48611111111111,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
30.98611111111111,0.00399999999999999,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
31.48611111111111,0.0049999999999999906,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
31.98611111111111,0.007999999999999993,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
32.486111111111114,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
32.986111111111114,0.009999999999999995,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
33.486111111111114,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
33.986111111111114,0.0059999999999999915,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
34.48611111111111,0.006666666666666668,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
34.98611111111111,0.006999999999999992,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
35.48611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
35.98611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
36.48611111111111,0.00866666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
36.98611111111111,0.010666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
37.48611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
37.98611111111111,0.00866666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
38.48611111111111,0.00866666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
38.98611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
39.48611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
39.98611111111111,0.008333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
40.48611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
40.98611111111111,0.006666666666666668,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
41.48611111111111,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
41.98611111111111,0.0036666666666666653,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
42.48611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
42.98611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
43.48611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
43.98611111111111,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
44.48611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
44.98611111111111,0.00866666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
45.48611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
45.98611111111111,0.004666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
46.48611111111111,0.00866666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
46.98611111111111,0.006666666666666668,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
47.48611111111111,0.005666666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
47.98611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
48.48611111111111,0.005666666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
48.98611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
49.48611111111111,0.006666666666666668,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
49.98611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
50.48611111111111,0.007666666666666669,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
50.98611111111111,0.010666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
51.48611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
51.98611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
52.48611111111111,0.007333333333333331,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
52.98611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
53.48611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
53.98611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
54.48611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
54.98611111111111,0.011666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
55.48611111111111,0.00966666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
55.98611111111111,0.011666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
56.48611111111111,0.011333333333333334,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
56.98611111111111,0.009333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
57.48611111111111,0.010666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
57.98611111111111,0.010333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
58.48611111111111,0.010666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
58.98611111111111,0.011333333333333334,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
59.48611111111111,0.012666666666666673,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
59.98611111111111,0.011666666666666672,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
60.48611111111111,0.012333333333333335,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
60.98611111111111,0.013333333333333336,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
61.48611111111111,0.013333333333333336,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
61.98611111111111,0.013333333333333336,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
62.48611111111111,0.013333333333333336,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
62.98611111111111,0.012333333333333335,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
63.48611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
63.98611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
64.48611111111111,0.013333333333333336,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
64.98611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
65.48611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
65.98611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
66.48611111111111,0.014333333333333337,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
66.98611111111111,0.015333333333333338,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
67.48611111111111,0.015333333333333338,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
67.98611111111111,0.015333333333333338,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
68.48611111111111,0.017333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
68.98611111111111,0.018333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
69.48611111111111,0.018333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
69.98611111111111,0.019333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
70.48611111111111,0.019666666666666666,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
70.98611111111111,0.020333333333333328,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
71.48611111111111,0.020333333333333328,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
71.98611111111111,0.021666666666666667,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
72.48611111111111,0.02233333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
72.98611111111111,0.02233333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
73.48611111111111,0.02333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
73.98611111111111,0.024333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
74.48611111111111,0.024333333333333332,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
74.98611111111111,0.025333333333333333,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
75.48611111111111,0.026333333333333334,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
0.4861111111111111,0.00399999999999999,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
0.986111111111111,0.001999999999999988,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
1.4861111111111112,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
1.9861111111111112,0.002999999999999989,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
2.486111111111111,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
2.986111111111111,0.002999999999999989,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
3.486111111111111,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
3.986111111111111,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
4.486111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
4.986111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
5.486111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
5.986111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
6.486111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
6.986111111111112,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
7.486111111111112,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
7.986111111111112,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
8.48611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
8.98611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
9.48611111111111,0.002333333333333326,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
9.98611111111111,0.003333333333333327,C4,S10B1,Ochrobactrum anthropi,Glycerol,30.0,240623_growth_phenotyping,oa,240623_growth_phenotyping_oa_C4
